(-57698,87791)
(-79945,28989)
(78049,58591)
(-86430,46274)
(-48569,-59284)
(-36198,-49613)
(-67001,8799)
(-55185,-57403)
(88935,-71175)
(95815,70842)
(-51547,19656)
(-66536,-58784)
(95165,57809)
(-84662,15226)
(71647,22103)
(-26763,-61394)
(-68699,-56823)
(68257,-83193)
(-72960,-30361)
(72962,46885)
(-47255,20650)
(50210,88699)
(7200,-50912)
(-70144,-77279)
(-36389,-10098)
(81769,75000)
(-85541,-19897)
(56701,70402)
(-4515,51309)
(94104,-14504)
(-46666,48566)
(4847,-47003)
(3636,-11984)
(48892,-7873)
(-18498,-36563)
(-88864,-81976)
(86163,-78590)
(14932,-94810)
(98572,-53819)
(82018,-21320)
(99308,73900)
(-95177,-5692)
(41941,662)
(7340,-57533)
(52330,-19433)
(73283,5270)
(-59507,80940)
(-50085,45341)
(-39490,-89866)
(-95213,35399)
(17586,40131)
(-6655,93439)
(23159,-1916)
(36588,-70955)
(-89876,-70836)
(-36076,-56637)
(-62149,-55662)
(-48037,-99013)
(-62816,-9265)
(-17841,-25792)
(-78628,60014)
(58863,33787)
(76174,-75034)
(-19693,-6125)
(-55804,-31489)
(61199,47732)
(-55837,-18115)
(-82556,8783)
(-14399,23695)
(-70242,71328)
(-42090,-76762)
(36977,17670)
(69503,2172)
(-53823,38740)
(-3485,55525)
(-31223,-50024)
(32963,-50548)
(-41901,55564)
(53238,-26244)
(56729,2462)
(-48273,13404)
(-16096,96593)
(4766,83044)
(68988,-49400)
(-32162,-26072)
(-2079,84487)
(-1591,19167)
(-75376,18151)
(70777,36485)
(60854,-58574)
(96079,-31842)
(79925,18996)
(-10109,-30945)
(-11898,52941)
(6749,97320)
(73757,-38002)
(43979,-395)
(-56566,-84280)
(99283,-79959)
(91343,-7150)
(89900,23364)
(62386,63275)
(-70725,75994)
(60198,-14529)
(-23899,29010)
(99030,-94444)
(62591,34368)
(85959,-29696)
(57326,-41894)
(94235,-67495)
(-75936,84590)
(91663,-20761)
(95321,11340)
(50335,-7602)
(-40851,45601)
(-81353,-11185)
(70571,-71851)
(4954,58269)
(-48946,90323)
(-54885,11679)
(39203,73757)
(58665,29842)
(-18923,-22727)
(83173,21241)
(-60533,-4678)
(65771,32360)
(94850,-85451)
(-46938,2595)
(34904,19635)
(-4091,-76332)
(-77462,-51253)
(15635,-87419)
(16376,-77036)
